term_index,job_id,batch_index,circuit_index_in_job,pauli_label_qiskit_order,pauli_label_circuit_order,coefficient_real,shots,ideal_expectation_value,measured_expectation_value,expectation_error,ideal_contribution,measured_contribution,contribution_error,abs_expectation_error,abs_contribution_error,counts_json
366,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,66,IZXIZIZYYIX,XIYYZIZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010011000"": 1, ""00010101100"": 1, ""00101100111"": 1, ""00111101011"": 1, ""01110100000"": 1, ""11011011111"": 1, ""11011100000"": 1, ""11110001000"": 1, ""11110001011"": 1, ""11110011111"": 1}"
367,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,67,IZXIZIZYYZI,IZYYZIZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00011100011"": 1, ""00101011001"": 1, ""00101011110"": 1, ""10111011111"": 1, ""11011001100"": 1, ""11011011010"": 1, ""11011101110"": 1, ""11100000001"": 1, ""11110001010"": 1, ""11110010010"": 1}"
368,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,68,IZXIZZXIXIX,XIXIXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00101011011"": 1, ""01100101100"": 1, ""10000000000"": 1, ""10000110000"": 1, ""10101011011"": 1, ""10101110000"": 1, ""10111011000"": 1, ""10111101011"": 1, ""11100101100"": 1, ""11100110111"": 1}"
369,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,69,IZXIZZXIXZI,IZXIXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000000001"": 1, ""00000011101"": 1, ""00010111011"": 1, ""00101101010"": 1, ""01001000001"": 1, ""01100001011"": 1, ""01110110000"": 1, ""10010101010"": 1, ""11011101000"": 1, ""11100011010"": 1}"
370,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,70,IZXIZZXIYXY,YXYIXZZIXZI,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00110000001"": 1, ""01011101011"": 1, ""01110101101"": 1, ""01110110110"": 1, ""10010000010"": 1, ""10010011101"": 1, ""10101100010"": 1, ""11001101010"": 1, ""11100000111"": 1, ""11110000100"": 1}"
371,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,71,IZXIZZXIYYZ,ZYYIXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00111110101"": 1, ""01011110000"": 1, ""01100000101"": 1, ""01110000101"": 1, ""01110101000"": 1, ""10000110110"": 2, ""10101011111"": 1, ""10101100000"": 1, ""11110011100"": 1}"
372,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,72,IZXIZZXZIII,IIIZXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010110100"": 1, ""00101110110"": 1, ""01001101111"": 1, ""01011110000"": 1, ""01100011110"": 1, ""01100110111"": 1, ""10000100011"": 1, ""11001011000"": 1, ""11011101011"": 1, ""11110000110"": 1}"
373,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,73,IZXIZZXZIZX,XZIZXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00101011100"": 1, ""01011101100"": 1, ""01100101111"": 1, ""01100110100"": 1, ""01110101000"": 1, ""10010000011"": 1, ""10010101011"": 1, ""10111011011"": 1, ""10111101110"": 1, ""11001011000"": 1}"
374,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,74,IZXIZZXZZXZ,ZXZZXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010101011"": 1, ""01001011011"": 1, ""01011101110"": 1, ""10000011110"": 1, ""10010000000"": 1, ""10010011000"": 1, ""10101101101"": 1, ""11001110111"": 1, ""11100000110"": 1, ""11100011000"": 1}"
375,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,75,IZXIZZXZZYY,YYZZXZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00010000011"": 1, ""00100011011"": 1, ""00101011101"": 1, ""00101110101"": 1, ""00111010000"": 1, ""01011001101"": 1, ""10000011001"": 1, ""10010000000"": 1, ""10010011110"": 1, ""11011101011"": 1}"
376,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,76,IZXIZZYXXXY,YXXXYZZIXZI,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000001100"": 1, ""00000101001"": 1, ""00000101110"": 1, ""00010111011"": 1, ""01001101001"": 1, ""01011100110"": 1, ""01110000100"": 1, ""01110011000"": 1, ""01110100110"": 1, ""11100110001"": 1}"
377,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,77,IZXIZZYXXYZ,ZYXXYZZIXZI,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000011101"": 1, ""00000111010"": 1, ""00111001111"": 1, ""00111011101"": 1, ""00111101101"": 1, ""01100010001"": 1, ""10010001111"": 1, ""10010110101"": 1, ""11011100010"": 1, ""11110111001"": 1}"
378,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,78,IZXIZZYXYIX,XIYXYZZIXZI,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010010111"": 1, ""01001101011"": 1, ""01001101100"": 1, ""01100001111"": 1, ""10000001011"": 1, ""11001110000"": 1, ""11011111000"": 1, ""11100000000"": 1, ""11100101011"": 1, ""11110101011"": 1}"
379,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,79,IZXIZZYXYZI,IZYXYZZIXZI,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000000011"": 1, ""00000011100"": 1, ""00111000101"": 1, ""00111100001"": 1, ""01001011010"": 1, ""01001101011"": 1, ""01011010001"": 1, ""01100100011"": 1, ""01110110010"": 1, ""10010110001"": 1}"
380,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,80,IZXIZZYYIXZ,ZXIYYZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00101110000"": 1, ""01011000110"": 1, ""01100011000"": 1, ""01100011110"": 1, ""10000100101"": 1, ""10010000000"": 1, ""10010000011"": 1, ""10010001101"": 1, ""11011000000"": 1, ""11110010011"": 1}"
381,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,81,IZXIZZYYIYY,YYIYYZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010111101"": 1, ""01100110011"": 1, ""10000011011"": 1, ""10010010011"": 1, ""10010010101"": 1, ""10101101011"": 1, ""10111011000"": 1, ""11001111101"": 1, ""11011111101"": 1, ""11110011011"": 1}"
382,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,82,IZXIZZYYZII,IIZYYZZIXZI,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001011010"": 1, ""00010010101"": 1, ""00010100100"": 1, ""00100100100"": 1, ""00111001101"": 1, ""01100101100"": 1, ""11001010111"": 1, ""11011011000"": 1, ""11100111101"": 1, ""11110011001"": 1}"
383,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,83,IZXIZZYYZZX,XZZYYZZIXZI,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00101110011"": 1, ""00111111111"": 1, ""01001101000"": 1, ""01001111100"": 1, ""01100001111"": 1, ""01100111111"": 1, ""01110010100"": 1, ""11100010111"": 1, ""11110000011"": 1, ""11110100111"": 1}"
384,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,84,IZYIXXXXXXY,YXXXXXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000000100"": 1, ""00011010111"": 1, ""00100101001"": 1, ""01100010001"": 1, ""10000110000"": 1, ""10100111110"": 1, ""11011010001"": 1, ""11011111001"": 1, ""11100101110"": 1, ""11110101101"": 1}"
385,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,85,IZYIXXXXXYZ,ZYXXXXXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000100011"": 1, ""00010101001"": 1, ""00100011000"": 1, ""00101110001"": 1, ""01110100100"": 1, ""10000111110"": 1, ""10111000001"": 1, ""11100000010"": 1, ""11100110111"": 1, ""11111011011"": 1}"
386,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,86,IZYIXXXXYIX,XIYXXXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001001100"": 1, ""00111111011"": 1, ""01001110000"": 1, ""01100000100"": 1, ""10100001111"": 1, ""10101000111"": 1, ""10111000000"": 1, ""11001101111"": 1, ""11100010100"": 1, ""11110101100"": 1}"
387,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,87,IZYIXXXXYZI,IZYXXXXIYZI,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000111101"": 1, ""00100010110"": 1, ""00100100001"": 1, ""00100111000"": 1, ""10010100100"": 1, ""10101101111"": 1, ""11000100001"": 1, ""11000101010"": 1, ""11010101011"": 1, ""11101110010"": 1}"
388,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,88,IZYIXXXYIXZ,ZXIYXXXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00100110000"": 1, ""01110001011"": 1, ""10000001011"": 1, ""10011111110"": 1, ""10100000011"": 1, ""10101111011"": 1, ""10110001101"": 1, ""10111001101"": 1, ""11000010110"": 1, ""11100110011"": 1}"
389,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,89,IZYIXXXYIYY,YYIYXXXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00001000011"": 1, ""00011001000"": 1, ""00011110000"": 1, ""00111100011"": 1, ""01101001000"": 1, ""01110101101"": 1, ""11000011111"": 1, ""11100011101"": 1, ""11101000101"": 1, ""11101001011"": 1}"
390,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,90,IZYIXXXYZII,IIZYXXXIYZI,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00001011011"": 1, ""00010100010"": 1, ""00100011000"": 1, ""00100110011"": 1, ""01001100001"": 1, ""01011010010"": 1, ""01100100001"": 1, ""01100110101"": 1, ""10100100110"": 1, ""10100111101"": 1}"
391,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,91,IZYIXXXYZZX,XZZYXXXIYZI,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00011111100"": 1, ""00101100000"": 1, ""01000010111"": 2, ""01010110000"": 1, ""01100010000"": 1, ""10100100100"": 1, ""10101101100"": 1, ""11101010100"": 1, ""11110010011"": 1}"
392,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,92,IZYIXXYIXIX,XIXIYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000011100"": 1, ""00100011100"": 1, ""01000100111"": 1, ""01011000000"": 1, ""01111010000"": 1, ""01111010111"": 1, ""10000011100"": 1, ""11000010111"": 1, ""11010001100"": 1, ""11101110000"": 1}"
393,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,93,IZYIXXYIXZI,IZXIYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010000110"": 1, ""00010000111"": 1, ""01001000111"": 1, ""01100000110"": 1, ""10101001010"": 1, ""10101011101"": 1, ""10101101010"": 1, ""11010010001"": 1, ""11101100110"": 1, ""11110110000"": 1}"
394,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,94,IZYIXXYIYXY,YXYIYXXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00010000100"": 1, ""01010100111"": 1, ""01010110011"": 1, ""01101011101"": 1, ""01101111101"": 1, ""10011111000"": 1, ""10100001000"": 1, ""10101011100"": 1, ""11000100100"": 1, ""11011110100"": 1}"
395,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,95,IZYIXXYIYYZ,ZYYIYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00001011001"": 1, ""00100011000"": 1, ""01111100100"": 1, ""10000110011"": 1, ""10010000011"": 1, ""10011001001"": 1, ""11010011001"": 1, ""11010011111"": 1, ""11010100011"": 1, ""11011110100"": 1}"
396,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,96,IZYIXXYZIII,IIIZYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001100110"": 1, ""00011111100"": 1, ""00110111001"": 1, ""01111111110"": 1, ""10100000101"": 1, ""10100011101"": 1, ""10101000000"": 1, ""10110010101"": 1, ""10111000100"": 1, ""11010001010"": 1}"
397,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,97,IZYIXXYZIZX,XZIZYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00110111000"": 1, ""00111000100"": 1, ""01000010000"": 1, ""01010110100"": 1, ""01100011100"": 1, ""10011111100"": 1, ""10101010100"": 1, ""11000111111"": 1, ""11011110111"": 1, ""11110110000"": 1}"
398,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,98,IZYIXXYZZXZ,ZXZZYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000000000"": 1, ""00111000000"": 1, ""01000111000"": 1, ""10011010000"": 1, ""10111111101"": 1, ""11001011000"": 1, ""11010010110"": 1, ""11100011101"": 1, ""11100111101"": 1, ""11111001000"": 1}"
399,019e10f6-63f8-74f3-a0d8-e8f0100e6d36,4,99,IZYIXXYZZYY,YYZZYXXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001001101"": 1, ""00011001011"": 1, ""00101000101"": 1, ""00101101011"": 1, ""01101111000"": 1, ""10010001101"": 1, ""10101111000"": 1, ""11001101110"": 1, ""11011000010"": 1, ""11101100011"": 1}"
400,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,0,IZYIXYIXIXZ,ZXIXIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000011000"": 1, ""00101100010"": 1, ""01001101000"": 1, ""01101110110"": 1, ""10000011011"": 1, ""10101011000"": 1, ""11001011000"": 1, ""11001101101"": 1, ""11101111011"": 1, ""11110101110"": 1}"
401,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,1,IZYIXYIXIYY,YYIXIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000011000"": 1, ""00101100011"": 1, ""00111101110"": 1, ""01011100011"": 1, ""10000100011"": 1, ""10000101010"": 1, ""10100001101"": 1, ""11100010110"": 1, ""11101111011"": 1, ""11110011000"": 1}"
402,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,2,IZYIXYIXZII,IIZXIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000010101"": 1, ""00000011001"": 1, ""01010000010"": 1, ""01101000000"": 1, ""01101001100"": 1, ""10000101101"": 1, ""11010000010"": 1, ""11011011010"": 1, ""11101110100"": 1, ""11111110110"": 1}"
403,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,3,IZYIXYIXZZX,XZZXIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00001001100"": 1, ""00010010111"": 1, ""00010100000"": 1, ""00011000000"": 1, ""00101101100"": 1, ""00111010100"": 1, ""00111101100"": 1, ""01110100011"": 1, ""10100000011"": 1, ""11001100000"": 1}"
404,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,4,IZYIXYIYXXY,YXXYIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00101101010"": 1, ""00111010100"": 1, ""01001001100"": 1, ""01101001111"": 2, ""01110010001"": 1, ""10000010111"": 1, ""10001001010"": 1, ""11101111011"": 1, ""11111001010"": 1}"
405,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,5,IZYIXYIYXYZ,ZYXYIYXIYZI,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00001000110"": 1, ""00011000111"": 1, ""00100001000"": 1, ""00110100001"": 1, ""01011010111"": 1, ""01110101101"": 1, ""10000010110"": 1, ""10001000111"": 1, ""10100011001"": 1, ""11100010000"": 1}"
406,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,6,IZYIXYIYYIX,XIYYIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00001001111"": 1, ""00100001000"": 1, ""01101000000"": 1, ""10001110000"": 1, ""10101001111"": 1, ""10111011111"": 1, ""11000010010"": 1, ""11001101000"": 1, ""11111000000"": 1, ""11111110001"": 1}"
407,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,7,IZYIXYIYYZI,IZYYIYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010100000"": 1, ""00010101011"": 1, ""00111011111"": 1, ""00111101011"": 1, ""01100111100"": 1, ""01110100110"": 1, ""10100010010"": 1, ""11010110101"": 1, ""11011101101"": 1, ""11100010101"": 1}"
408,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,8,IZYIXYZIIII,IIIIZYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000011000"": 1, ""00001110001"": 1, ""00011001011"": 1, ""01000011000"": 1, ""01011010010"": 1, ""10000100101"": 1, ""10100110000"": 1, ""10110000010"": 1, ""11001100001"": 1, ""11001101000"": 1}"
409,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,9,IZYIXYZIIZX,XZIIZYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000010111"": 1, ""00000101000"": 1, ""00001111011"": 1, ""00100110101"": 1, ""01011011111"": 1, ""01101000100"": 1, ""10100001101"": 1, ""10101010111"": 1, ""11011101000"": 1, ""11100010100"": 1}"
410,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,10,IZYIXYZIZXZ,ZXZIZYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000010000"": 1, ""00001111011"": 1, ""00010101101"": 1, ""00011110101"": 1, ""00011111110"": 1, ""01000000110"": 1, ""01001011101"": 1, ""10000010011"": 1, ""10001001101"": 1, ""11011011110"": 1}"
411,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,11,IZYIXYZIZYY,YYZIZYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001001110"": 1, ""00010101101"": 1, ""00011001011"": 1, ""01000111011"": 1, ""01011110000"": 1, ""10011001000"": 1, ""10110111101"": 1, ""11010111011"": 1, ""11011011110"": 1, ""11100010101"": 1}"
412,019e10f6-75e5-7860-a7f9-3b89dcb83b54,5,12,IZYIXYZZXIX,XIXZZYXIYZI,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010101100"": 1, ""00011000111"": 1, ""01000001100"": 1, ""01001100000"": 1, ""01010110100"": 1, ""10010011011"": 1, ""10011110000"": 1, ""11000110000"": 1, ""11010001100"": 1, ""11100011100"": 1}"
